2023-11-01,3192.959961,3214.830078,3191.340088,3206.520020,3206.520020,0
2023-11-02,3216.919922,3228.459961,3197.219971,3197.219971,3197.219971,0
2023-11-03,3207.040039,3212.810059,3182.169922,3208.629883,3208.629883,0
2023-11-06,3207.469971,3237.090088,3207.100098,3235.110107,3235.110107,0
2023-11-07,3239.979980,3246.649902,3228.459961,3246.340088,3246.340088,0
2023-11-08,3238.810059,3257.320068,3233.110107,3245.429932,3245.429932,0
2023-11-09,3241.500000,3245.110107,3222.340088,3239.919922,3239.919922,0
2023-11-10,3236.030029,3246.310059,3229.100098,3242.060059,3242.060059,0
2023-11-13,3241.310059,3251.739990,3235.060059,3248.270020,3248.270020,0
2023-11-14,3236.479980,3236.479980,3192.320068,3212.389893,3212.389893,0
2023-11-15,3195.429932,3221.219971,3182.780029,3215.110107,3215.110107,0
2023-11-16,3209.330078,3215.929932,3184.969971,3189.080078,3189.080078,0
2023-11-17,3172.780029,3208.169922,3151.949951,3206.340088,3206.340088,0
2023-11-20,3205.729980,3216.729980,3194.399902,3207.360107,3207.360107,0
2023-11-21,3198.729980,3219.110107,3193.459961,3218.479980,3218.479980,0
2023-11-22,3221.899902,3239.169922,3220.370117,3230.649902,3230.649902,0
2023-11-23,3233.090088,3238.810059,3218.719971,3221.050049,3221.050049,0
2023-11-24,3223.750000,3231.770020,3203.620117,3217.760010,3217.760010,0
2023-11-27,3220.250000,3224.610107,3178.199951,3191.050049,3191.050049,0
2023-11-28,3189.159912,3197.610107,3157.550049,3196.360107,3196.360107,0
2023-11-29,3196.750000,3200.330078,3173.370117,3173.520020,3173.520020,0
2023-11-30,3176.500000,3176.530029,3146.530029,3165.790039,3165.790039,0
2023-12-01,3155.870117,3162.969971,3136.560059,3142.290039,3142.290039,0
2023-12-04,3123.179932,3126.550049,3096.280029,3114.409912,3114.409912,0
2023-12-05,3102.300049,3134.570068,3090.310059,3129.330078,3129.330078,0
2023-12-06,3139.889893,3146.520020,3077.939941,3079.500000,3079.500000,0
2023-12-07,3065.929932,3084.500000,3041.110107,3073.629883,3073.629883,0
2023-12-08,3079.879883,3100.219971,3067.459961,3079.989990,3079.989990,0
2023-12-11,3081.879883,3082.300049,3025.739990,3026.169922,3026.169922,0
2023-12-12,3020.610107,3046.810059,2992.500000,3019.889893,3019.889893,0
2023-12-13,3011.989990,3043.419922,3002.379883,3032.219971,3032.219971,0
2023-12-14,3046.429932,3057.080078,3005.939941,3008.840088,3008.840088,0
2023-12-15,2959.290039,3037.290039,2959.290039,3033.889893,3033.889893,0
2023-12-18,3052.139893,3090.040039,3048.820068,3076.260010,3076.260010,0
2023-12-19,3084.120117,3091.260010,3066.340088,3083.639893,3083.639893,0
2023-12-20,3091.350098,3113.919922,3088.739990,3104.659912,3104.659912,0
2023-12-21,3093.459961,3095.010010,3050.000000,3073.570068,3073.570068,0
2023-12-22,3076.310059,3102.750000,3075.560059,3092.580078,3092.580078,0
2023-12-25,null,null,null,null,null,null
2023-12-26,3090.389893,3098.689941,3080.919922,3094.719971,3094.719971,0
2023-12-27,3100.989990,3112.189941,3097.310059,3097.489990,3097.489990,0
2023-12-28,3099.560059,3101.989990,3081.979980,3101.989990,3101.989990,0
2023-12-29,3092.659912,3102.080078,3086.260010,3099.110107,3099.110107,0
2024-01-03,3099.780029,3132.760010,3099.100098,3130.229980,3130.229980,0
2024-01-04,3140.659912,3144.250000,3133.929932,3136.070068,3136.070068,0
2024-01-05,3138.270020,3142.800049,3128.159912,3136.370117,3136.370117,0
2024-01-08,3140.120117,3158.820068,3139.370117,3158.580078,3158.580078,0
2024-01-09,3156.169922,3158.719971,3143.030029,3155.550049,3155.550049,0
2024-01-10,3158.350098,3174.280029,3156.439941,3164.699951,3164.699951,0
2024-01-11,3158.300049,3181.250000,3148.500000,3181.250000,3181.250000,0
2024-01-12,3182.500000,3196.979980,3176.090088,3185.219971,3185.219971,0
2024-01-15,3190.620117,3200.780029,3176.729980,3184.879883,3184.879883,0
2024-01-16,3186.770020,3187.139893,3162.979980,3179.449951,3179.449951,0
2024-01-17,3174.870117,3189.260010,3169.989990,3185.229980,3185.229980,0
2024-01-18,3188.709961,3193.540039,3176.719971,3178.850098,3178.850098,0
2024-01-19,3176.129883,3179.209961,3154.459961,3166.370117,3166.370117,0
2024-01-22,3161.439941,3179.110107,3157.370117,3172.149902,3172.149902,0
2024-01-23,3176.189941,3179.750000,3166.659912,3175.739990,3175.739990,0
2024-01-24,3176.590088,3183.699951,3152.959961,3162.409912,3162.409912,0
2024-01-25,3163.360107,3166.949951,3143.889893,3157.739990,3157.739990,0
2024-01-26,3164.550049,3171.949951,3157.760010,3163.209961,3163.209961,0
2024-01-29,3169.570068,3184.149902,3169.570068,3176.610107,3176.610107,0
2024-01-30,3181.750000,3196.149902,3178.820068,3196.080078,3196.080078,0
2024-01-31,3201.479980,3219.409912,3198.830078,3214.189941,3214.189941,0
2024-02-01,3220.429932,3233.209961,3220.379883,3229.889893,3229.889893,0
2024-02-02,3229.479980,3232.350098,3215.000000,3226.350098,3226.350098,0
2024-02-05,3218.909912,3232.379883,3218.909912,3226.790039,3226.790039,0
2024-02-06,3234.439941,3238.399902,3228.780029,3238.399902,3238.399902,0
2024-02-07,3240.570068,3259.239990,3240.159912,3256.580078,3256.580078,0
2024-02-08,3261.179932,3266.449951,3236.790039,3241.810059,3241.810059,0
