MVID,D,22/02/22,00:00,327.6,1,439,314
MVID,D,24/02/22,00:00,228.9,1,557,186
MVID,D,25/02/22,00:00,264.4,1,196,804
MVID,D,28/03/22,00:00,215.5,879,383
MVID,D,29/03/22,00:00,215.9,429,504
MVID,D,30/03/22,00:00,250,467,338
MVID,D,31/03/22,00:00,272.2,794,583
MVID,D,01/04/22,00:00,276.8,684,438
MVID,D,04/04/22,00:00,268.4,777,931
MVID,D,05/04/22,00:00,255.3,406,451
MVID,D,06/04/22,00:00,244.2,211,467
MVID,D,07/04/22,00:00,251.1,238,791
MVID,D,08/04/22,00:00,249.7,148,713
MVID,D,11/04/22,00:00,250,225,609
MVID,D,12/04/22,00:00,245.1,189,952
MVID,D,13/04/22,00:00,243,93,116
MVID,D,14/04/22,00:00,230.3,149,720
MVID,D,15/04/22,00:00,228.1,209,782
MVID,D,18/04/22,00:00,222.9,258,429
MVID,D,19/04/22,00:00,218.1,240,892
MVID,D,20/04/22,00:00,217.1,167,934
MVID,D,21/04/22,00:00,222,1,370,696
MVID,D,22/04/22,00:00,227.7,358,823
MVID,D,25/04/22,00:00,218,166,551
MVID,D,26/04/22,00:00,224.8,191,782
MVID,D,27/04/22,00:00,232,361,163
MVID,D,28/04/22,00:00,226.1,409,955
MVID,D,29/04/22,00:00,227.2,216,636
MVID,D,04/05/22,00:00,222.3,181,662
MVID,D,05/05/22,00:00,226.9,111,476
MVID,D,06/05/22,00:00,222.2,131,629
MVID,D,11/05/22,00:00,220.7,109,577
MVID,D,12/05/22,00:00,214.2,142,971
MVID,D,13/05/22,00:00,215.9,127,730
MVID,D,16/05/22,00:00,217.8,131,684
MVID,D,17/05/22,00:00,223,152,370
MVID,D,18/05/22,00:00,223.5,375,674
MVID,D,19/05/22,00:00,221,123,448
MVID,D,20/05/22,00:00,218.6,190,827
MVID,D,23/05/22,00:00,205.2,488,619
MVID,D,24/05/22,00:00,196.3,437,553
MVID,D,25/05/22,00:00,196.4,193,309
MVID,D,26/05/22,00:00,201.5,328,810
MVID,D,27/05/22,00:00,201.3,277,561
MVID,D,30/05/22,00:00,203.3,338,407
MVID,D,31/05/22,00:00,200.9,391,775
MVID,D,01/06/22,00:00,200.3,183,539
MVID,D,02/06/22,00:00,197.3,125,385
MVID,D,03/06/22,00:00,194,189,236
MVID,D,06/06/22,00:00,187.1,188,762
MVID,D,07/06/22,00:00,190.5,187,040
MVID,D,08/06/22,00:00,193.4,151,331
MVID,D,09/06/22,00:00,190.3,105,866
MVID,D,10/06/22,00:00,187.9,90,319
MVID,D,14/06/22,00:00,183.8,137,559
